codigo,nombre,descripcion,unidad,categoria,imagen,ubicacion_bio,cantidad_bio,ubicacion_agr,cantidad_agr,mrp
300000000130,CUCHILLA 9J3657 CAT,CUCHILLA 9J3657 CAT,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000130.png, , ,PATC1*,4,
300000000131,CUCHILLA CORTADOR BASE 4 AGUJERO 4 FILOS,CUCHILLA CORTADOR BASE 4 AGUJERO 4 FILOS,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000131.png, , , ,0,
300000000132,CUCHILLA TROCEADORA 0243005174 JD,CUCHILLA TROCEADORA 0243005174 JD,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000132.png, , ,PATC1*,8,
300000000133,CUCHILLAS DESCOGOLLADOR  0240059958-6 JD,CUCHILLAS DESCOGOLLADOR  0240059958-6 JD,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000133.png, , ,PATC3B3*,59,
300000000134,CUNA 5169310 CNH,CUNA 5169310 CNH,UN,G-10 / Rodamientos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000134.png, , , ,0,
300000000135,DAMPER DELANTERO RE57604 JD,DAMPER DELANTERO RE57604 JD,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000135.png, , , ,0,
300000000136,DAMPER EXTERNO RE520465 JD,DAMPER EXTERNO RE520465 JD,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000136.png, , , ,0,
300000000137,DISCO 32'' X 9MM EJE REDONDO 2 1/8'',DISCO 32'' X 9MM EJE REDONDO 2 1/8'',UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000137.png, , ,PATC1*,21,
300000000138,DISCO COLECTOR CB11472501 JD,DISCO COLECTOR CB11472501 JD,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000138.png, , , ,0,
300000000139,DISCO CORTADOR BASE 24'' 1190330590 JD,DISCO CORTADOR BASE 24'' 1190330590 JD,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000139.png, , ,PATC1*,4,
300000000140,DISCO VT20805706 VOLVO,DISCO VT20805706 VOLVO,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000140.png, , ,PATC3C1*,2,
300000000141,DISCOS 18''X3.5 MM EJE PERFORACION 1 1/4'',DISCOS 18''X3.5 MM EJE PERFORACION 1 1/4'',UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000141.png, , ,PATC1*,0,
300000000142,DISCOS 24''X4.5 MM EJE PERFORACION 1 1/4'',DISCOS 24''X4.5 MM EJE PERFORACION 1 1/4'',UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000142.png, , ,PATC1*,0,
300000000143,DISCOS 28'' X 6MM EJE PERFORACION 1 1/4'',DISCOS 28'' X 6MM EJE PERFORACION 1 1/4'',UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000143.png, , ,PATC1*,0,
300000000144,RETÉN RE32442 JD,RETÉN RE32442 JD,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000144.png, , ,C102B02*,2,
300000000145,EJE ACOPLE MOTOR DESCOLL CB01456619 JD,EJE ACOPLE MOTOR DESCOLL CB01456619 JD,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000145.png, , , ,0,
300000000146,EJE BOMBA MIEL ACERO 2 ¼# X  23 ¼#,EJE BOMBA MIEL ACERO 2 ¼# X  23 ¼#,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000146.png, , , ,0,
300000000147,EJE BRAZO DESCARGUE CAÑA 58MM X 435MM,EJE BRAZO DESCARGUE CAÑA 58MM X 435MM,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000147.png, , , ,0,
300000000148,EJE MUERTO ANGARITA,EJE MUERTO ANGARITA,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000148.png, , , ,0,
300000000149,EJE NIVELADOR DECAÑA MIEL. ACERO SAE1045,EJE NIVELADOR DECAÑA MIEL. ACERO SAE1045,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000149.png, , , ,0,
300000000150,EJE TAPA BOMBA MIEL 5 5/8 # X 3 1/4'',EJE TAPA BOMBA MIEL 5 5/8 # X 3 1/4'',UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000150.png, , , ,0,
300000000151,ELEVADOR 12V 4 PATAS,ELEVADOR 12V 4 PATAS,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000151.png, , ,,0,
300000000152,EMBOLO GATO GIRO RE28849 JD,EMBOLO GATO GIRO RE28849 JD,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000152.png, , , ,0,
300000000153,EMBRAGUE VT20835249 VOLVO,EMBRAGUE VT20835249 VOLVO,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000153.png, , ,PATC3C1*,3,
300000000154,EMPAQUE CAJA BASE CB01436944 JD,EMPAQUE CAJA BASE CB01436944 JD,UN,G-5 / Sellos y empaquetadu,https://ik.imagekit.io/7ypnvn8as/materiales/300000000154.png, , , ,0,
300000000155,EMPAQUE P/ MULTIPLE DE ESCAPE R519361 JD,EMPAQUE P/ MULTIPLE DE ESCAPE R519361 JD,UN,G-5 / Sellos y empaquetadu,https://ik.imagekit.io/7ypnvn8as/materiales/300000000155.png, , , ,0,
300000000156,EMPAQUES TAPA VALVULAS 83976376 CNH,EMPAQUES TAPA VALVULAS 83976376 CNH,UN,G-5 / Sellos y empaquetadu,https://ik.imagekit.io/7ypnvn8as/materiales/300000000156.png, , ,C302A01*,0,
300000000157,EMPAQUETADURA CILIND DESCOGO AH168718 JD,EMPAQUETADURA CILIND DESCOGO AH168718 JD,UN,G-5 / Sellos y empaquetadu,https://ik.imagekit.io/7ypnvn8as/materiales/300000000157.png, , , ,0,
300000000158,ENCHUFE 213-6682 CAT,ENCHUFE 213-6682 CAT,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000158.png, , , ,0,
300000000159,ENCHUFE 2136683 CAT RETROEXCAVADORA 420E,ENCHUFE 2136683 CAT RETROEXCAVADORA 420E,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000159.png, , , ,0,
300000000160,AXIALES (ENGANCHE EMBRA),AXIALES (ENGANCHE EMBRA),UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000160.png, , , ,0,
300000000161,ENGANCHE DE ROTULA POSTERIOR (MACHO),ENGANCHE DE ROTULA POSTERIOR (MACHO),UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000161.png, , ,,0,
300000000162,ENGANCHES MACHOS,ENGANCHES MACHOS,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000162.png, , , ,0,
300000000163,ENGRANAJE PLANETARIO 5145501 CNH,ENGRANAJE PLANETARIO 5145501 CNH,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000163.png, , , ,0,
300000000164,ENGRASADOR 3B-8486 CAT,ENGRASADOR 3B-8486 CAT,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000164.png, , , ,0,
300000000165,ENGRASADOR 3B-8488 CAT,ENGRASADOR 3B-8488 CAT,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000165.png, , , ,0,
300000000166,ENGRASADOR 3B-8489 CAT,ENGRASADOR 3B-8489 CAT,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000166.png, , ,C301C61*,0,
300000000167,ESPACIADOR 089-8249 CAT,ESPACIADOR 089-8249 CAT,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000167.png, , ,,0,
300000000168,ESPACIADOR 9R-8291 CAT,ESPACIADOR 9R-8291 CAT,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000168.png, , , ,0,
300000000170,FAROLA DELANTERA RE269110 JD,FAROLA DELANTERA RE269110 JD,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000170.png, , ,C302C14*,2,
300000000172,FAROLA R.H VT20563076 VOLVO,FAROLA R.H VT20563076 VOLVO,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000172.png, , , ,0,
300000000173,FAROLA DELANTERA AL152331 JD,FAROLA DELANTERA AL152331 JD,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000173.png, , , ,0,
300000000174,FAROLA DELANTERA RE56965 JD,FAROLA DELANTERA RE56965 JD,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000174.png, , , ,0,
300000000175,FILTRO  A. A 87603874 CNH,FILTRO  A. A 87603874 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000175.png, , ,C202A01*,2,
300000000176,FILTRO  466634 VOLVO REF: VT21707134,FILTRO  466634 VOLVO REF: VT21707134,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000176.png, , ,C202A02*,4,
300000000177,FILTRO A. A RE187966 JD,FILTRO A. A RE187966 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000177.png, , ,C202A03*,8,
300000000178,FILTRO A. A RE24619 JD,FILTRO A. A RE24619 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000178.png, , ,C202A04*MB,7,
300000000179,FILTRO A. A. RE198488 JD,FILTRO A. A. RE198488 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000179.png, , ,C202A05*,0,
300000000180,FILTRO A.A  AL177184 JD O AL225552,FILTRO A.A  AL177184 JD O AL225552,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000180.png, , ,C202A06*,3,
300000000181,FILTRO A.A 209-8217 CAT,FILTRO A.A 209-8217 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000181.png, , ,C202A07*,8,
300000000182,FILTRO A.A 211-2660 CAT,FILTRO A.A 211-2660 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000182.png, , ,C202A08*,5,
300000000183,FILTRO A.A 211-2661 CAT,FILTRO A.A 211-2661 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000183.png, , ,C202A09*,3,
300000000184,FILTRO A.A 266-7765 CAT,FILTRO A.A 266-7765 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000184.png, , ,C202A10*,4,
300000000185,FILTRO A.A 5097838 CNH,FILTRO A.A 5097838 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000185.png, , ,C202A11*,0,
300000000186,FILTRO A.A 5196842 CNH,FILTRO A.A 5196842 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000186.png, , ,C202A12*,4,
300000000187,FILTRO AIRE CNH REF 87636412,FILTRO AIRE CNH REF 87636412,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000187.png, , ,C202A13*,4,
300000000188,FILTRO A. CNH REF 84465108,FILTRO A. CNH REF 84465108,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000188.png, , ,C202A14MB*,4,
300000000189,FILTRO A.A ABP/N106-36000006 FREIGHT,FILTRO A.A ABP/N106-36000006 FREIGHT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000189.png, , ,C202A15*,11,
300000000191,FILTRO A.A AH115836 JD,FILTRO A.A AH115836 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000191.png, , , ,0,
300000000192,FILTRO ACEITE  IR1807 CAT,FILTRO ACEITE  IR1807 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000192.png, , ,C202A16*,2,
300000000194,FILTRO ACEITE  509672 JD,FILTRO ACEITE  509672 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000194.png,,0,C202A17*,8,
300000000195,FILTRO ACEITE 269-8325 CAT,FILTRO ACEITE 269-8325 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000195.png, , ,C202A18*,6,
300000000196,FILTRO ACEITE 7W-2326 CAT,FILTRO ACEITE 7W-2326 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000196.png, , ,C202A19*,4,
300000000197,FILTRO ACEITE 81879134 CNH,FILTRO ACEITE 81879134 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000197.png, , ,C202A20*,7,
300000000198,FILTRO ACEITE 84222017 CNH,FILTRO ACEITE 84222017 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000198.png, , ,C202A21*,6,
300000000199,FILTRO ACEITE 84228488 CASE,FILTRO ACEITE 84228488 CASE,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000199.png, , ,C202A22*,5,
300000000200,FILTRO ACEITE A-K570 PARMO,FILTRO ACEITE A-K570 PARMO,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000200.png, , ,C202A23*,5,
300000000201,FILTRO ACEITE B2 BALWIND,FILTRO ACEITE B2 BALWIND,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000201.png, , ,C202A24*,0,
300000000202,FILTRO ACEITE BF 587-D,FILTRO ACEITE BF 587-D,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000202.png, , ,C202A25*,5,
300000000203,FILTRO ACEITE BT-387-10,FILTRO ACEITE BT-387-10,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000203.png, , ,C202A26*,25,
300000000204,FILTRO ACEITE CH 10931 PERKINS,FILTRO ACEITE CH 10931 PERKINS,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000204.png, , , ,0,
300000000205,FILTRO HIDRAULICO 119-4740/471-7003 CAT,FILTRO HIDRAULICO 119-4740/471-7003 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000205.png, , ,C202A27*,5,
300000000206,FILTRO HIDRAULICO 126-1817/465-6505 CAT,FILTRO HIDRAULICO 126-1817/465-6505 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000206.png, , ,C202A28*,5,
300000000207,FILTRO ACEITE HIDRAULICO 1G8878 CAT,FILTRO ACEITE HIDRAULICO 1G8878 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000207.png, , ,C202A29*,4,
300000000208,FILTRO ACEITE HIDRAULICO 1R-0774 CAT,FILTRO ACEITE HIDRAULICO 1R-0774 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000208.png, , ,C202A30*,5,
300000000209,FILTRO ACEITE TRANSMISION CAT 328-3655,FILTRO ACEITE TRANSMISION CAT 328-3655,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000209.png,ALP-9-Q-2,5,C202A31*,5,
300000000210,FILTRO ACEITE HID. 82983474-47427164 CNH,FILTRO ACEITE HID. 82983474-47427164 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000210.png, , ,C202A32*,5,
300000000211,FILTRO ACEITE HIDRAULICO 84226258 CNH,FILTRO ACEITE HIDRAULICO 84226258 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000211.png, , ,C202A33*,3,
300000000212,FILTRO HIDRAULICO AL156625/AL221066 JD,FILTRO HIDRAULICO AL156625/AL221066 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000212.png, , ,C202A34*,2,
300000000213,FILTRO ACEITE HIDRAULICO AL160771 JD,FILTRO ACEITE HIDRAULICO AL160771 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000213.png, , ,C202A35*,10,
300000000214,FILTRO ACEITE HIDRAULICO CB01505351 JD,FILTRO ACEITE HIDRAULICO CB01505351 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000214.png, , ,C202A36*,6,
300000000215,FILTRO ACEITE HIDRAULICO RE172178 JD,FILTRO ACEITE HIDRAULICO RE172178 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000215.png, , ,C202A37*,3,
300000000216,FILTRO ACEITE HIDRAULICO RE205726 JD,FILTRO ACEITE HIDRAULICO RE205726 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000216.png, , ,C202A38*,6,
300000000217,FILTRO ACEITE HIDRAULICO RE273801 JD,FILTRO ACEITE HIDRAULICO RE273801 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000217.png, , ,C202A39*,6,
300000000218,FILTRO ACEITE HU945/2X - P7188,FILTRO ACEITE HU945/2X - P7188,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000218.png, , ,C202A40*,3,
300000000219,FILTRO ACEITE RE45864 JD,FILTRO ACEITE RE45864 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000219.png, , ,C202B01*,1,
300000000220,FILTRO ACEITE RE504836 JD,FILTRO ACEITE RE504836 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000220.png, , ,C202B02*,1,
300000000221,FILTRO ACEITE RE59754 JD,FILTRO ACEITE RE59754 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000221.png, , ,C202B03*,2,
300000000222,FILTRO AIRE 135326205 PERKINS,FILTRO AIRE 135326205 PERKINS,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000222.png, , ,C202B04*,2,
300000000223,FILTRO AIRE 84217229 CNH,FILTRO AIRE 84217229 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000223.png, , ,C202B05*,4,
300000000225,FILTRO AIRE PRI. P607955 - CA470 FREIGHT,FILTRO AIRE PRI. P607955 - CA470 FREIGHT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000225.png, , ,C202P16*,5,
300000000226,FILTRO AIRE PRIMARIO 245-6375 CAT,FILTRO AIRE PRIMARIO 245-6375 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000226.png, , ,C202B07*,3,
300000000227,FILTRO AIRE PRIMARIO 252-5001 CAT,FILTRO AIRE PRIMARIO 252-5001 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000227.png, , ,C202B08*,4,
300000000228,FILTRO AIRE PRIMARIO 82027153 CNH,FILTRO AIRE PRIMARIO 82027153 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000228.png, , ,C202B09*MB,3,
300000000229,FILTRO AIRE PRIMARIO 84217229 CNH,FILTRO AIRE PRIMARIO 84217229 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000229.png, , ,C202B10*MB,11,
300000000230,FILTRO AIRE PRIMARIO AH170798 JD,FILTRO AIRE PRIMARIO AH170798 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000230.png, , ,C202B11*,1,
300000000231,FILTRO AIRE PRIMARIO AL172781 JD,FILTRO AIRE PRIMARIO AL172781 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000231.png, , ,C202B12*,6,
300000000232,FILTRO AIRE PRIMARIO AT171853 JD,FILTRO AIRE PRIMARIO AT171853 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000232.png, , ,C202B13*,4,
300000000233,FILTRO AIRE PRIMARIO KV16429 JD,FILTRO AIRE PRIMARIO KV16429 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000233.png, , ,C202B13*,2,
300000000234,FILTRO AIRE PRIMARIO RE171235 JD,FILTRO AIRE PRIMARIO RE171235 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000234.png, , ,C202B14*,3,
300000000235,FILTRO AIRE PRIMARIO RE181915 JD O GENER,FILTRO AIRE PRIMARIO RE181915 JD O GENER,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000235.png, , ,C202B15*,9,
300000000236,FILTRO AIRE PRIMARIO VT20544738 VOLVO,FILTRO AIRE PRIMARIO VT20544738 VOLVO,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000236.png, , ,C202B16*,5,
300000000237,MUFFLER -PREFILTRO EXOSTO 335-6122 CAT,MUFFLER -PREFILTRO EXOSTO 335-6122 CAT,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/300000000237.png, , , ,0,
300000000238,FILTRO AIRE SECUNDARIO 227-7449 CAT,FILTRO AIRE SECUNDARIO 227-7449 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000238.png, , ,C202B17*,4,
300000000239,FILTRO AIRE SECUNDARIO 245-6376 CAT,FILTRO AIRE SECUNDARIO 245-6376 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000239.png, , ,C202B18*,3,
300000000240,FILTRO AIRE SECUNDARIO 252-5002 CAT,FILTRO AIRE SECUNDARIO 252-5002 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000240.png, , ,C202B19*,3,
300000000241,FILTRO AIRE SECUNDARIO 76094057 CNH,FILTRO AIRE SECUNDARIO 76094057 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000241.png, , ,C202B20*,0,
300000000242,FILTRO AIRE SECUNDARIO 82008601 CNH,FILTRO AIRE SECUNDARIO 82008601 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000242.png, , ,C202C01*,12,
300000000243,FILTRO AIRE SECUNDAR AH174196 JD O GENER,FILTRO AIRE SECUNDAR AH174196 JD O GENER,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000243.png, , ,C202C02*,4,
300000000244,FILTRO AIRE SECUNDARIO AL150288 JD,FILTRO AIRE SECUNDARIO AL150288 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000244.png, , ,C202C03*,6,
300000000245,FILTRO AIRE SECUNDARIO AT171854 JD,FILTRO AIRE SECUNDARIO AT171854 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000245.png, , ,C202C04*,2,
300000000246,FILTRO AIRE SECUNDARIO  RE171236 JD,FILTRO AIRE SECUNDARIO  RE171236 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000246.png, , ,C202C05*,3,
300000000247,FILTRO AIRE SECUNDARIO RE196945 JD O GEN,FILTRO AIRE SECUNDARIO RE196945 JD O GEN,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000247.png, , ,C202C06*MB,9,
300000000248,FILTRO PF7889 BALDWIN,FILTRO PF7889 BALDWIN,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000248.png, , ,C202C07*,13,
300000000249,FILTRO H9047 BALDWIN,FILTRO H9047 BALDWIN,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000249.png, , ,C202C08*,2,
300000000250,FILTRO COMBUS ABP/ N122-BF9898-0,FILTRO COMBUS ABP/ N122-BF9898-0,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000250.png,ALP-9-R-2,6,C202C09*,8,SI
300000000251,FILTRO COMBUSTIBLE RE541922 JD,FILTRO COMBUSTIBLE RE541922 JD,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000251.png, , ,C202C10*,7,
300000000252,FILTRO COMBUSTIBLE 26561118 PERKINS,FILTRO COMBUSTIBLE 26561118 PERKINS,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000252.png, , ,C202C11*,6,
300000000253,FILTRO COMBUSTIBLE 299-8229 CAT,FILTRO COMBUSTIBLE 299-8229 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000253.png, , ,C202C12*,4,
300000000254,FILTRO COMBUSTIBLE 306-9199 CAT,FILTRO COMBUSTIBLE 306-9199 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000254.png, , ,C202C13*,2,
300000000255,FILTRO COMBUSTIBLE 308-7298 CAT,FILTRO COMBUSTIBLE 308-7298 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000255.png, , ,C202C14*,4,
300000000256,FILTRO COMBUST SEP. 319-0844 CAT,FILTRO COMBUST SEP. 319-0844 CAT,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000256.png, , ,C202C15*,5,
300000000257,FILTRO COMBUST  84526251 CASSE,FILTRO COMBUST  84526251 CASSE,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000257.png, , ,C202C16*,7,
300000000258,FILTRO COMBUSTIBLE 84214564 CNH,FILTRO COMBUSTIBLE 84214564 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000258.png, , ,C202C17*,3,
300000000259,FILTRO COMBUSTIBLE 84217953 CNH,FILTRO COMBUSTIBLE 84217953 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000259.png, , ,C202C18*,3,
300000000260,FILTRO COMBUSTIBLE 84283691 CASSE,FILTRO COMBUSTIBLE 84283691 CASSE,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000260.png, , ,C202C19*,5,
300000000261,FILTRO COMBUSTIBLE 87801285 CNH,FILTRO COMBUSTIBLE 87801285 CNH,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000261.png, , ,C202C20*,2,
300000000262,FILTRO COMBUSTIBLE A-292 PARMO,FILTRO COMBUSTIBLE A-292 PARMO,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/300000000262.png, , , ,0,
